IP LINLIN
DP 100.0 0.042959202672026436
DP 101.0 0.04205336433831227
DP 102.0 0.04117492728278492
DP 103.0 0.040322814961392006
DP 104.0 0.039496002706603334
DP 105.0 0.03869351477318757
DP 106.0 0.037914421577684994
DP 107.0 0.037157837117234235
DP 108.0 0.03642291655459245
DP 109.0 0.035708853957262796
DP 110.0 0.03501488017962121
DP 111.0 0.034340260877825456
DP 112.0 0.03368429464810213
DP 113.0 0.03304631127974803
DP 114.0 0.03242567011486022
DP 115.0 0.031821758507427335
DP 116.0 0.03123399037498101
DP 117.0 0.030661804836524698
DP 118.0 0.030104664930931686
DP 119.0 0.029562056410439803
DP 120.0 0.02903348660426925
DP 121.0 0.028518483347757185
DP 122.0 0.028016593972739614
DP 123.0 0.027527384355220452
DP 124.0 0.027050438016653817
DP 125.0 0.02658535527542672
DP 126.0 0.02613175244537262
DP 127.0 0.025689261078368227
DP 128.0 0.025257527248272134
DP 129.0 0.024836210873653855
DP 130.0 0.024424985076936967
DP 131.0 0.024023535577742502
DP 132.0 0.02363156011836869
DP 133.0 0.02324876791948141
DP 134.0 0.02287487916421932
DP 135.0 0.022509624509035365
DP 136.0 0.02215274461970789
DP 137.0 0.02180398973105624
DP 138.0 0.02146311922899096
DP 139.0 0.021129901253617172
DP 140.0 0.020804112322191152
DP 141.0 0.020485536970806864
DP 142.0 0.020173967413759743
DP 143.0 0.01986920321960106
DP 144.0 0.01957105100295755
DP 145.0 0.0192793241312482
DP 146.0 0.018993842445483494
DP 147.0 0.018714431994381782
DP 148.0 0.018440924781084143
DP 149.0 0.01817315852179217
DP 150.0 0.01791097641569349
DP 151.0 0.01765422692557758
DP 152.0 0.017402763568579897
DP 153.0 0.017156444716524846
DP 154.0 0.016915133405369386
DP 155.0 0.016678697153277768
DP 156.0 0.01644700778688483
DP 157.0 0.01621994127533072
DP 158.0 0.015997377571673382
DP 159.0 0.01577920046130789
DP 160.0 0.015565297417041723
DP 161.0 0.015355559460495502
DP 162.0 0.015149881029516369
DP 163.0 0.01494815985130892
DP 164.0 0.014750296821004323
DP 165.0 0.014556195885403845
DP 166.0 0.014365763931647147
DP 167.0 0.014178910680569
DP 168.0 0.01399554858452104
DP 169.0 0.013815592729446694
DP 170.0 0.013638960741008975
DP 171.0 0.013465572694581042
DP 172.0 0.013295351028919666
DP 173.0 0.013128220463350855
DP 174.0 0.012964107918305824
DP 175.0 0.012802942439053907
DP 176.0 0.012644655122486567
DP 177.0 0.012489179046814446
DP 178.0 0.012336449204046042
DP 179.0 0.012186402435123473
DP 180.0 0.012038977367596775
DP 181.0 0.011894114355724331
DP 182.0 0.011751755422892363
DP 183.0 0.011611844206251781
DP 184.0 0.011474325903475788
DP 185.0 0.011339147221546041
DP 186.0 0.011206256327479937
DP 187.0 0.011075602800915612
DP 188.0 0.010947137588475386
DP 189.0 0.010820812959831961
DP 190.0 0.010696582465405492
DP 191.0 0.010574400895622947
DP 192.0 0.010454224241674274
DP 193.0 0.010336009657703258
DP 194.0 0.010219715424373402
DP 195.0 0.010105300913752424
DP 196.0 0.009992726555461101
DP 197.0 0.009881953804034964
DP 198.0 0.009772945107449617
DP 199.0 0.00966566387676262
DP 200.0 0.009560074456827094
DP 201.0 0.00945614209803414
DP 202.0 0.009353832929043158
DP 203.0 0.009253113930460896
DP 204.0 0.00915395290943181
DP 205.0 0.009056318475104035
DP 206.0 0.0089601800149367
DP 207.0 0.008865507671815955
DP 208.0 0.008772272321948382
DP 209.0 0.00868044555350186
DP 210.0 0.008589999645965279
DP 211.0 0.008500907550199631
DP 212.0 0.008413142869154282
DP 213.0 0.00832667983922324
DP 214.0 0.00824149331221736
DP 215.0 0.008157558737929458
DP 216.0 0.008074852147270136
DP 217.0 0.007993350135953273
DP 218.0 0.00791302984871075
DP 219.0 0.007833868964017018
DP 220.0 0.007755845679304857
DP 221.0 0.007678938696654336
DP 222.0 0.007603127208937901
DP 223.0 0.007528390886405049
DP 224.0 0.007454709863690803
DP 225.0 0.007382064727232817
DP 226.0 0.0073104365030824915
DP 227.0 0.0072398066450961845
DP 228.0 0.007170157023493013
DP 229.0 0.007101469913766405
DP 230.0 0.00703372798593694
DP 231.0 0.00696691429413461
DP 232.0 0.0069010122664990535
DP 233.0 0.0068360056953867265
DP 234.0 0.006771878727874455
DP 235.0 0.00670861585654923
DP 236.0 0.006646201910574378
DP 237.0 0.006584622047022804
DP 238.0 0.006523861742468169
DP 239.0 0.006463906784825355
DP 240.0 0.006404743265431812
DP 241.0 0.006346357571361719
DP 242.0 0.0062887363779652134
DP 243.0 0.006231866641625212
DP 244.0 0.006175735592724613
DP 245.0 0.006120330728816962
DP 246.0 0.006065639807993902
DP 247.0 0.006011650842442991
DP 248.0 0.00595835209218966
DP 249.0 0.005905732059017385
DP 250.0 0.005853779480560272
DP 251.0 0.00580248332456254
DP 252.0 0.005751832783299548
DP 253.0 0.005701817268155215
DP 254.0 0.005652426404350845
DP 255.0 0.005603650025820571
DP 256.0 0.005555478170228797
DP 257.0 0.0055079010741251756
DP 258.0 0.005460909168232816
DP 259.0 0.005414493072865537
DP 260.0 0.005368643593470218
DP 261.0 0.005323351716290315
DP 262.0 0.005278608604146836
DP 263.0 0.005234405592333168
DP 264.0 0.005190734184620247
DP 265.0 0.005147586049368746
DP 266.0 0.005104953015744993
DP 267.0 0.0050628270700374895
DP 268.0 0.005021200352071011
DP 269.0 0.004980065151715345
DP 270.0 0.004939413905485824
DP 271.0 0.004899239193232931
DP 272.0 0.00485953373491833
DP 273.0 0.004820290387474757
DP 274.0 0.004781502141747282
DP 275.0 0.00474316211951358
DP 276.0 0.004705263570580877
DP 277.0 0.004667799869957334
DP 278.0 0.004630764515095708
DP 279.0 0.004594151123207186
DP 280.0 0.004557953428643389
DP 281.0 0.0045221652803445435
DP 282.0 0.004486780639351969
DP 283.0 0.004451793576382997
DP 284.0 0.004417198269466585
DP 285.0 0.004382989001637879
DP 286.0 0.004349160158690053
DP 287.0 0.004315706226981825
DP 288.0 0.004282621791299084
DP 289.0 0.004249901532769105
DP 290.0 0.004217540226825884
DP 291.0 0.004185532741225184
DP 292.0 0.004153874034107891
DP 293.0 0.004122559152110386
DP 294.0 0.004091583228520581
DP 295.0 0.004060941481478423
DP 296.0 0.004030629212219618
DP 297.0 0.004000641803361392
DP 298.0 0.003970974717229177
DP 299.0 0.003941623494223082
DP 300.0 0.003912583751223099
DP 301.0 0.0038838511800319787
DP 302.0 0.003855421545854799
DP 303.0 0.0038272906858142046
DP 304.0 0.0037994545075004027
DP 305.0 0.0037719089875549797
DP 306.0 0.00374465017028762
DP 307.0 0.003717674166324917
DP 308.0 0.0036909771512903668
DP 309.0 0.0036645553645147633
DP 310.0 0.0036384051077762054
DP 311.0 0.0036125227440689214
DP 312.0 0.0035869046964001803
DP 313.0 0.003561547446614547
DP 314.0 0.0035364475342448062
DP 315.0 0.003511601555388824
DP 316.0 0.0034870061616117318
DP 317.0 0.0034626580588727326
DP 318.0 0.003438554006475958
DP 319.0 0.0034146908160447203
DP 320.0 0.0033910653505185794
DP 321.0 0.0033676745231726746
DP 322.0 0.0033445152966587134
DP 323.0 0.003321584682067117
DP 324.0 0.003298879738009774
DP 325.0 0.0032763975697228786
DP 326.0 0.0032541353281893767
DP 327.0 0.0032320902092805256
DP 328.0 0.003210259452916075
DP 329.0 0.003188640342242645
DP 330.0 0.0031672302028298294
DP 331.0 0.0031460264018835925
DP 332.0 0.0031250263474765466
DP 333.0 0.003104227487794698
DP 334.0 0.00308362731040025
DP 335.0 0.003063223341510083
DP 336.0 0.003043013145289538
DP 337.0 0.003022994323161125
DP 338.0 0.0030031645131278015
DP 339.0 0.002983521389110481
DP 340.0 0.002964062660299413
DP 341.0 0.0029447860705191305
DP 342.0 0.0029256893976066134
DP 343.0 0.002906770452802384
DP 344.0 0.0028880270801542136
DP 345.0 0.002869457155933137
DP 346.0 0.002851058588061511
DP 347.0 0.0028328293155528055
DP 348.0 0.0028147673079628815
DP 349.0 0.0027968705648524638
DP 350.0 0.0027791371152605703
DP 351.0 0.0027615650171886287
DP 352.0 0.0027441523570950455
DP 353.0 0.002726897249399979
DP 354.0 0.0027097978360000824
DP 355.0 0.0026928522857930046
DP 356.0 0.002676058794211397
DP 357.0 0.002659415582766239
DP 358.0 0.0026429208985992575
DP 359.0 0.0026265730140442316
DP 360.0 0.0026103702261969864
DP 361.0 0.002594310856493889
DP 362.0 0.002578393250298644
DP 363.0 0.0025626157764971963
DP 364.0 0.002546976827100593
DP 365.0 0.0025314748168555816
DP 366.0 0.0025161081828628147
DP 367.0 0.002500875384202463
DP 368.0 0.0024857749015670945
DP 369.0 0.002470805236901642
DP 370.0 0.002455964913050315
DP 371.0 0.002441252473410305
DP 372.0 0.0024266664815921243
DP 373.0 0.0024122055210864454
DP 374.0 0.0023978681949372977
DP 375.0 0.0023836531254214787
DP 376.0 0.002369558953734044
DP 377.0 0.002355584339679764
DP 378.0 0.002341727961370389
DP 379.0 0.0023279885149276244
DP 380.0 0.002314364714191678
DP 381.0 0.002300855290435271
DP 382.0 0.002287458992082985
DP 383.0 0.002274174584435846
DP 384.0 0.002261000849401023
DP 385.0 0.00224793658522654
DP 386.0 0.0022349806062408836
DP 387.0 0.0022221317425974324
DP 388.0 0.0022093888400235673
DP 389.0 0.002196750759574399
DP 390.0 0.002184216377390999
DP 391.0 0.0021717845844630417
DP 392.0 0.0021594542863957737
DP 393.0 0.0021472244031812146
DP 394.0 0.0021350938689735015
DP 395.0 0.002123061631868297
DP 396.0 0.002111126653686173
DP 397.0 0.0020992879097598894
DP 398.0 0.0020875443887254912
DP 399.0 0.0020758950923171404
DP 400.0 0.002064339035165616
DP 401.0 0.002052875244600398
DP 402.0 0.002041502760455265
DP 403.0 0.0020302206348773444
DP 404.0 0.0020190279321395293
DP 405.0 0.002007923728456211
DP 406.0 0.0019969071118022454
DP 407.0 0.0019859771817351034
DP 408.0 0.0019751330492201267
DP 409.0 0.001964373836458845
DP 410.0 0.0019536986767202755
DP 411.0 0.0019431067141751587
DP 412.0 0.0019325971037330654
DP 413.0 0.0019221690108823276
DP 414.0 0.0019118216115327213
DP 415.0 0.001901554091860866
DP 416.0 0.0018913656481582759
DP 417.0 0.0018812554866820107
DP 418.0 0.00187122282350789
DP 419.0 0.0018612668843861959
DP 420.0 0.0018513869045998427
DP 421.0 0.0018415821288249462
DP 422.0 0.0018318518109937602
DP 423.0 0.0018221952141599179
DP 424.0 0.001812611610365958
DP 425.0 0.0018031002805130676
DP 426.0 0.001793660514233015
DP 427.0 0.0017842916097622233
DP 428.0 0.0017749928738179503
DP 429.0 0.0017657636214765257
DP 430.0 0.0017566031760536188
DP 431.0 0.0017475108689864853
DP 432.0 0.0017384860397181652
DP 433.0 0.0017295280355835926
DP 434.0 0.0017206362116975837
DP 435.0 0.0017118099308446552
DP 436.0 0.0017030485633706624
DP 437.0 0.0016943514870762016
DP 438.0 0.0016857180871117537
DP 439.0 0.001677147755874536
DP 440.0 0.0016686398929070308
DP 441.0 0.001660193904797156
DP 442.0 0.0016518092050800547
DP 443.0 0.0016434852141414638
DP 444.0 0.0016352213591226462
DP 445.0 0.0016270170738268421
DP 446.0 0.0016188717986272303
DP 447.0 0.001610784980376348
DP 448.0 0.0016027560723169702
DP 449.0 0.0015947845339943996
DP 450.0 0.0015868698311701534
DP 451.0 0.0015790114357370187
DP 452.0 0.001571208825635448
DP 453.0 0.0015634614847712836
DP 454.0 0.0015557689029347666
DP 455.0 0.001548130575720827
DP 456.0 0.001540546004450621
DP 457.0 0.0015330146960942975
DP 458.0 0.0015255361631949672
