IP LINLIN
DP 100.0 0.03196263174801089
DP 101.0 0.03125814603476862
DP 102.0 0.030575714991675145
DP 103.0 0.029914448804077884
DP 104.0 0.029273501451106868
DP 105.0 0.028652068168311645
DP 106.0 0.028049383079084042
DP 107.0 0.027464716982214032
DP 108.0 0.026897375283979282
DP 109.0 0.02634669606412653
DP 110.0 0.025812048265973206
DP 111.0 0.02529283000165029
DP 112.0 0.024788466964228942
DP 113.0 0.024298410939131543
DP 114.0 0.02382213840782829
DP 115.0 0.023359149237368593
DP 116.0 0.022908965449797786
DP 117.0 0.022471130065968084
DP 118.0 0.022045206018671895
DP 119.0 0.021630775130410465
DP 120.0 0.021227437151462566
DP 121.0 0.020834808854241636
DP 122.0 0.020452523180226292
DP 123.0 0.020080228436021547
DP 124.0 0.019717587535359286
DP 125.0 0.019364277284076303
DP 126.0 0.019019987705321255
DP 127.0 0.018684421402436844
DP 128.0 0.01835729295714402
DP 129.0 0.018038328360821317
DP 130.0 0.017727264476825707
DP 131.0 0.01742384853194315
DP 132.0 0.017127837635188166
DP 133.0 0.016838998322292353
DP 134.0 0.016557106124334555
DP 135.0 0.016281945159068383
DP 136.0 0.016013307743599332
DP 137.0 0.015750994027152698
DP 138.0 0.015494811642755906
DP 139.0 0.01524457537673573
DP 140.0 0.0150001068550018
DP 141.0 0.014761234245154022
DP 142.0 0.014527791973512854
DP 143.0 0.014299620456228493
DP 144.0 0.014076565843678118
DP 145.0 0.013858479777409824
DP 146.0 0.01364521915893788
DP 147.0 0.013436645929736826
DP 148.0 0.013232626861821913
DP 149.0 0.013033033358340745
DP 150.0 0.01283774126363557
DP 151.0 0.012646630682268397
DP 152.0 0.01245958580653131
DP 153.0 0.012276494751992557
DP 154.0 0.012097249400655794
DP 155.0 0.011921745251334277
DP 156.0 0.011749881276865255
DP 157.0 0.011581559787811297
DP 158.0 0.011416686302315668
DP 159.0 0.01125516942179796
DP 160.0 0.011096920712193866
DP 161.0 0.010941854590459769
DP 162.0 0.010789888216078515
DP 163.0 0.010640941387317413
DP 164.0 0.010494936442003248
DP 165.0 0.01035179816259216
DP 166.0 0.010211453685324362
DP 167.0 0.010073832413265054
DP 168.0 0.00993886593304376
DP 169.0 0.009806487935114315
DP 170.0 0.009676634137367324
DP 171.0 0.00954924221193577
DP 172.0 0.00942425171504303
DP 173.0 0.009301604019750297
DP 174.0 0.009181242251468068
DP 175.0 0.009063111226103263
DP 176.0 0.00894715739072028
DP 177.0 0.008833328766600467
DP 178.0 0.008721574894590503
DP 179.0 0.008611846782635664
DP 180.0 0.008504096855399237
DP 181.0 0.008398278905874383
DP 182.0 0.008294348048899312
DP 183.0 0.008192260676491203
DP 184.0 0.008091974414918435
DP 185.0 0.00799344808343459
DP 186.0 0.007896641654601603
DP 187.0 0.007801516216132806
DP 188.0 0.007708033934190094
DP 189.0 0.007616158018072533
DP 190.0 0.007525852686236788
DP 191.0 0.007437083133592608
DP 192.0 0.007349815500019203
DP 193.0 0.007264016840051089
DP 194.0 0.007179655093684177
DP 195.0 0.007096699058255376
DP 196.0 0.007015118361351051
DP 197.0 0.00693488343470176
DP 198.0 0.0068559654890226855
DP 199.0 0.006778336489761037
DP 200.0 0.006701969133713405
DP 201.0 0.006626836826477838
DP 202.0 0.006552913660706898
DP 203.0 0.006480174395129549
DP 204.0 0.0064085944343111245
DP 205.0 0.00633814980912201
DP 206.0 0.006268817157886981
DP 207.0 0.006200573708188352
DP 208.0 0.006133397259297325
DP 209.0 0.006067266165208966
DP 210.0 0.006002159318257393
DP 211.0 0.00593805613328869
DP 212.0 0.005874936532370129
DP 213.0 0.005812780930015082
DP 214.0 0.005751570218903998
DP 215.0 0.0056912857560825975
DP 216.0 0.00563190934961921
DP 217.0 0.005573423245704031
DP 218.0 0.005515810116173693
DP 219.0 0.00545905304644532
DP 220.0 0.0054031355238448485
DP 221.0 0.005348041426315033
DP 222.0 0.005293755011489186
DP 223.0 0.00524026090611723
DP 224.0 0.0051875440958312116
DP 225.0 0.005135589915237975
DP 226.0 0.005084384038327112
DP 227.0 0.0050339124691828946
DP 228.0 0.0049841615329892395
DP 229.0 0.004935117867317297
DP 230.0 0.004886768413685558
DP 231.0 0.0048391004093828825
DP 232.0 0.004792101379545162
DP 233.0 0.004745759129476713
DP 234.0 0.004700061737207845
DP 235.0 0.004654997546280409
DP 236.0 0.0046105551587533825
DP 237.0 0.004566723428420927
DP 238.0 0.004523491454235619
DP 239.0 0.00448084857392979
DP 240.0 0.004438784357828277
DP 241.0 0.00439728860284604
DP 242.0 0.004356351326664414
DP 243.0 0.004315962762079987
DP 244.0 0.0042761133515202875
DP 245.0 0.0042367937417207326
DP 246.0 0.00419799477855746
DP 247.0 0.004159707502030885
DP 248.0 0.004121923141394986
DP 249.0 0.004084633110427564
DP 250.0 0.004047829002836806
DP 251.0 0.004011502587799763
DP 252.0 0.0039756458056284145
DP 253.0 0.003940250763559206
DP 254.0 0.0039053097316620678
DP 255.0 0.0038708151388650953
DP 256.0 0.003836759569091166
DP 257.0 0.0038031357575029484
DP 258.0 0.003769936586852842
DP 259.0 0.0037371550839345362
DP 260.0 0.0037047844161329927
DP 261.0 0.003672817888069741
DP 262.0 0.003641248938340538
DP 263.0 0.003610071136342474
DP 264.0 0.0035792781791877818
DP 265.0 0.003548863888701647
DP 266.0 0.003518822208501445
DP 267.0 0.003489147201154885
DP 268.0 0.0034598330454146706
DP 269.0 0.0034308740335273298
DP 270.0 0.003402264568613962
DP 271.0 0.0033739991621207347
DP 272.0 0.003346072431337021
DP 273.0 0.003318479096979147
DP 274.0 0.003291213980837782
DP 275.0 0.0032642720034870816
DP 276.0 0.003237648182053742
DP 277.0 0.003211337628044191
DP 278.0 0.0031853355452282073
DP 279.0 0.003159637227577294
DP 280.0 0.003134238057256226
DP 281.0 0.0031091335026661895
DP 282.0 0.00308431911653804
DP 283.0 0.003059790534074202
DP 284.0 0.0030355434711378257
DP 285.0 0.0030115737224878265
DP 286.0 0.002987877160058489
DP 287.0 0.002964449731282374
DP 288.0 0.002941287457455286
DP 289.0 0.002918386432142101
DP 290.0 0.002895742819622313
DP 291.0 0.002873352853374164
DP 292.0 0.0028512128345962776
DP 293.0 0.002829319130765757
DP 294.0 0.0028076681742317047
DP 295.0 0.0027862564608432004
DP 296.0 0.0027650805486107728
DP 297.0 0.002744137056400436
DP 298.0 0.0027234226626593945
DP 299.0 0.002702934104172557
DP 300.0 0.002682668174848998
DP 301.0 0.002662621724537563
DP 302.0 0.0026427916578708245
DP 303.0 0.0026231749331366077
DP 304.0 0.0026037685611763613
DP 305.0 0.0025845696043096293
DP 306.0 0.0025655751752839363
DP 307.0 0.002546782436249403
DP 308.0 0.002528188597757433
DP 309.0 0.0025097909177828263
DP 310.0 0.0024915867007687022
DP 311.0 0.0024735732966936316
DP 312.0 0.0024557481001603893
DP 313.0 0.002438108549505757
DP 314.0 0.0024206521259308336
DP 315.0 0.0024033763526513092
DP 316.0 0.0023862787940671943
DP 317.0 0.0023693570549514803
DP 318.0 0.00235260877965727
DP 319.0 0.002336031651342875
DP 320.0 0.0023196233912144357
DP 321.0 0.0023033817577856083
DP 322.0 0.002287304546153884
DP 323.0 0.002271389587293119
DP 324.0 0.002255634747361861
DP 325.0 0.0022400379270270743
DP 326.0 0.0022245970608028723
DP 327.0 0.00220931011640389
